experiment,seed,stored_records_control,stored_records_treatment,graph_edges,queries,control_retrieval_accuracy,treatment_retrieval_accuracy,accuracy_delta,compression_ratio,control_utility,treatment_utility,control_lowhazard_risky_rate,treatment_lowhazard_risky_rate,control_missed,treatment_missed,treatment_forgotten,peak_pending,mean_best_latent_diagnosticity,control_best_estimated_reward,treatment_best_estimated_reward,control_states_visited,treatment_states_visited,true_elite_count,control_accuracy,treatment_accuracy,reversal_accuracy_with_stale_intuition,intuition_use_rate,source_compatibility_score,incompatible_source_score,gated_incompatible_accuracy,incompatible_source_used,agents,malicious_or_low_reliability_agents,control_safe_false_reject,treatment_safe_false_reject,control_execution_rate,treatment_execution_rate,mean_weighted_correction_step,tasks,replay_extra_examples_per_task,dream_extra_examples_per_task,dream_validator_error_rate,rejection_rate,control_unsafe_imitation_rate,treatment_unsafe_imitation_rate,control_goal_completion_rate,treatment_goal_completion_rate,control_suboptimal_resolution_rate,treatment_suboptimal_resolution_rate,false_survival_bypass_rate_non_threat,override_activation_rate
bootstrapping,32555,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,0.2222222222222222,0.6114285714285714,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32608,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.6942857142857143,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32661,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.66,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32714,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.76,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32767,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.84,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32820,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7222222222222222,0.2777777777777778,0.7371428571428571,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32873,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,0.2222222222222222,0.7971428571428572,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32926,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.6371428571428571,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32979,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,0.2222222222222222,0.6457142857142857,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,33032,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.6457142857142857,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,33085,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.7428571428571429,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,33138,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.6514285714285715,0.0,,,,,,,,,,,,,,,,,,,,
shared_gltm,30011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,30965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,31972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,32979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,33032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,33085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
shared_gltm,33138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,
validator_reflection,30011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08983333333333333,0.12933333333333333,0.7425,0.6881666666666667,,,,,,,,,,,,,,
validator_reflection,30064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08383333333333333,0.1315,0.7546666666666667,0.6886666666666666,,,,,,,,,,,,,,
validator_reflection,30117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08716666666666667,0.12516666666666668,0.7498333333333334,0.6916666666666667,,,,,,,,,,,,,,
validator_reflection,30170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08733333333333333,0.1245,0.7581666666666667,0.7065,,,,,,,,,,,,,,
validator_reflection,30223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,0.126,0.75,0.6821666666666667,,,,,,,,,,,,,,
validator_reflection,30276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07216666666666667,0.12366666666666666,0.7653333333333333,0.6966666666666667,,,,,,,,,,,,,,
validator_reflection,30329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0855,0.12416666666666666,0.757,0.6986666666666667,,,,,,,,,,,,,,
validator_reflection,30382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.12883333333333333,0.7475,0.684,,,,,,,,,,,,,,
validator_reflection,30435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0795,0.12216666666666667,0.7455,0.6885,,,,,,,,,,,,,,
validator_reflection,30488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07733333333333334,0.12833333333333333,0.7603333333333333,0.6918333333333333,,,,,,,,,,,,,,
validator_reflection,30541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.12816666666666668,0.7495,0.6923333333333334,,,,,,,,,,,,,,
validator_reflection,30594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07933333333333334,0.12883333333333333,0.7591666666666667,0.6938333333333333,,,,,,,,,,,,,,
validator_reflection,30647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08666666666666667,0.12416666666666666,0.743,0.6893333333333334,,,,,,,,,,,,,,
validator_reflection,30700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08683333333333333,0.125,0.7486666666666667,0.6953333333333334,,,,,,,,,,,,,,
validator_reflection,30753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.128,0.746,0.6875,,,,,,,,,,,,,,
validator_reflection,30806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0865,0.12633333333333333,0.7518333333333334,0.6978333333333333,,,,,,,,,,,,,,
validator_reflection,30859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07933333333333334,0.11933333333333333,0.764,0.7045,,,,,,,,,,,,,,
validator_reflection,30912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.13366666666666666,0.751,0.6893333333333334,,,,,,,,,,,,,,
validator_reflection,30965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0835,0.12616666666666668,0.7621666666666667,0.7023333333333334,,,,,,,,,,,,,,
validator_reflection,31018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07783333333333334,0.12833333333333333,0.7671666666666667,0.7011666666666667,,,,,,,,,,,,,,
validator_reflection,31071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07716666666666666,0.1315,0.7618333333333334,0.6896666666666667,,,,,,,,,,,,,,
validator_reflection,31124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08283333333333333,0.12666666666666668,0.7485,0.6861666666666667,,,,,,,,,,,,,,
validator_reflection,31177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08583333333333333,0.12033333333333333,0.7536666666666667,0.7033333333333334,,,,,,,,,,,,,,
validator_reflection,31230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07983333333333334,0.12283333333333334,0.7605,0.702,,,,,,,,,,,,,,
validator_reflection,31283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.1235,0.7578333333333334,0.6946666666666667,,,,,,,,,,,,,,
validator_reflection,31336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08266666666666667,0.11333333333333333,0.7493333333333333,0.6993333333333334,,,,,,,,,,,,,,
validator_reflection,31389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08633333333333333,0.1215,0.7481666666666666,0.6945,,,,,,,,,,,,,,
validator_reflection,31442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.12116666666666667,0.7545,0.6993333333333334,,,,,,,,,,,,,,
validator_reflection,31495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07816666666666666,0.12933333333333333,0.766,0.6998333333333333,,,,,,,,,,,,,,
validator_reflection,31548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.13,0.7533333333333333,0.6908333333333333,,,,,,,,,,,,,,
validator_reflection,31601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08266666666666667,0.12616666666666668,0.749,0.6893333333333334,,,,,,,,,,,,,,
validator_reflection,31654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07816666666666666,0.12616666666666668,0.7545,0.6916666666666667,,,,,,,,,,,,,,
validator_reflection,31707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,0.13216666666666665,0.7605,0.6908333333333333,,,,,,,,,,,,,,
validator_reflection,31760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0805,0.1245,0.756,0.6935,,,,,,,,,,,,,,
validator_reflection,31813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07733333333333334,0.11716666666666667,0.7606666666666667,0.7046666666666667,,,,,,,,,,,,,,
validator_reflection,31866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09033333333333333,0.12933333333333333,0.7566666666666667,0.7033333333333334,,,,,,,,,,,,,,
validator_reflection,31919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07766666666666666,0.12683333333333333,0.7535,0.6888333333333333,,,,,,,,,,,,,,
validator_reflection,31972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08733333333333333,0.13366666666666666,0.7471666666666666,0.6858333333333333,,,,,,,,,,,,,,
validator_reflection,32025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0785,0.1355,0.7628333333333334,0.6885,,,,,,,,,,,,,,
validator_reflection,32078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.132,0.7606666666666667,0.6945,,,,,,,,,,,,,,
validator_reflection,32131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07733333333333334,0.1205,0.768,0.7078333333333333,,,,,,,,,,,,,,
validator_reflection,32184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08283333333333333,0.12433333333333334,0.7568333333333334,0.7003333333333334,,,,,,,,,,,,,,
validator_reflection,32237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08483333333333333,0.1195,0.7541666666666667,0.7023333333333334,,,,,,,,,,,,,,
validator_reflection,32290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,0.12466666666666666,0.7563333333333333,0.6931666666666667,,,,,,,,,,,,,,
validator_reflection,32343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08366666666666667,0.1305,0.7603333333333333,0.7005,,,,,,,,,,,,,,
validator_reflection,32396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0805,0.1195,0.7523333333333333,0.701,,,,,,,,,,,,,,
validator_reflection,32449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.12783333333333333,0.7536666666666667,0.6943333333333334,,,,,,,,,,,,,,
validator_reflection,32502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0815,0.12866666666666668,0.7485,0.6835,,,,,,,,,,,,,,
validator_reflection,32555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08783333333333333,0.125,0.7565,0.7011666666666667,,,,,,,,,,,,,,
validator_reflection,32608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07216666666666667,0.1215,0.7665,0.699,,,,,,,,,,,,,,
validator_reflection,32661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07766666666666666,0.12416666666666666,0.761,0.695,,,,,,,,,,,,,,
validator_reflection,32714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08016666666666666,0.11533333333333333,0.7593333333333333,0.7068333333333333,,,,,,,,,,,,,,
validator_reflection,32767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,0.12666666666666668,0.7521666666666667,0.6931666666666667,,,,,,,,,,,,,,
validator_reflection,32820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0765,0.1245,0.7578333333333334,0.6923333333333334,,,,,,,,,,,,,,
validator_reflection,32873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08566666666666667,0.12533333333333332,0.7558333333333334,0.7011666666666667,,,,,,,,,,,,,,
validator_reflection,32926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07666666666666666,0.12433333333333334,0.758,0.693,,,,,,,,,,,,,,
validator_reflection,32979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,0.12133333333333333,0.7596666666666667,0.6936666666666667,,,,,,,,,,,,,,
validator_reflection,33032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,0.12516666666666668,0.7521666666666667,0.69,,,,,,,,,,,,,,
validator_reflection,33085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08766666666666667,0.12683333333333333,0.757,0.6986666666666667,,,,,,,,,,,,,,
validator_reflection,33138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08116666666666666,0.12816666666666668,0.7543333333333333,0.6895,,,,,,,,,,,,,,
truth_conflict,30011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9388888888888889,,,,,,,,,,,,,
truth_conflict,30064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7277777777777779,,,,,,,,,,,,,
truth_conflict,30117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7222222222222223,,,,,,,,,,,,,
truth_conflict,30170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5944444444444446,,,,,,,,,,,,,
truth_conflict,30223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8388888888888888,,,,,,,,,,,,,
truth_conflict,30276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7944444444444445,,,,,,,,,,,,,
truth_conflict,30329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6166666666666667,,,,,,,,,,,,,
truth_conflict,30382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8777777777777778,,,,,,,,,,,,,
truth_conflict,30435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.961111111111111,,,,,,,,,,,,,
truth_conflict,30488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8055555555555556,,,,,,,,,,,,,
truth_conflict,30541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8722222222222222,,,,,,,,,,,,,
truth_conflict,30594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5555555555555556,,,,,,,,,,,,,
truth_conflict,30647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.761111111111111,,,,,,,,,,,,,
truth_conflict,30700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6722222222222223,,,,,,,,,,,,,
truth_conflict,30753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8055555555555556,,,,,,,,,,,,,
truth_conflict,30806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.711111111111111,,,,,,,,,,,,,
truth_conflict,30859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7722222222222221,,,,,,,,,,,,,
truth_conflict,30912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9388888888888889,,,,,,,,,,,,,
truth_conflict,30965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8833333333333333,,,,,,,,,,,,,
truth_conflict,31018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8666666666666667,,,,,,,,,,,,,
truth_conflict,31071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6833333333333333,,,,,,,,,,,,,
truth_conflict,31124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6388888888888888,,,,,,,,,,,,,
truth_conflict,31177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8833333333333333,,,,,,,,,,,,,
truth_conflict,31230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.011111111111111,,,,,,,,,,,,,
truth_conflict,31283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6722222222222223,,,,,,,,,,,,,
truth_conflict,31336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6222222222222222,,,,,,,,,,,,,
truth_conflict,31389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9055555555555554,,,,,,,,,,,,,
truth_conflict,31442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7666666666666666,,,,,,,,,,,,,
truth_conflict,31495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6611111111111112,,,,,,,,,,,,,
truth_conflict,31548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.961111111111111,,,,,,,,,,,,,
truth_conflict,31601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9555555555555555,,,,,,,,,,,,,
truth_conflict,31654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8333333333333333,,,,,,,,,,,,,
truth_conflict,31707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.788888888888889,,,,,,,,,,,,,
truth_conflict,31760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8666666666666667,,,,,,,,,,,,,
truth_conflict,31813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,
truth_conflict,31866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7833333333333334,,,,,,,,,,,,,
truth_conflict,31919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7055555555555555,,,,,,,,,,,,,
truth_conflict,31972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7166666666666666,,,,,,,,,,,,,
truth_conflict,32025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6388888888888888,,,,,,,,,,,,,
truth_conflict,32078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7444444444444445,,,,,,,,,,,,,
truth_conflict,32131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9333333333333333,,,,,,,,,,,,,
truth_conflict,32184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6944444444444444,,,,,,,,,,,,,
truth_conflict,32237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6611111111111112,,,,,,,,,,,,,
truth_conflict,32290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7944444444444445,,,,,,,,,,,,,
truth_conflict,32343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7666666666666666,,,,,,,,,,,,,
truth_conflict,32396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8611111111111112,,,,,,,,,,,,,
truth_conflict,32449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8222222222222222,,,,,,,,,,,,,
truth_conflict,32502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6444444444444444,,,,,,,,,,,,,
truth_conflict,32555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,
